O_DATA,O_LINENO,O_TERMINALNO,predHour,pred_start_stop_ID,pred_end_stop_ID,pred_timeStamps
10-26,954,902558,15:00:00,17,41,33;142;266;344;448;637;915;1014;1144;1228;1288;1391;1508;1586;1735;1810;1874;1966;2079;2200;2300;2369;2419;2496;2580
10-26,343,901719,9:00:00,7,14,85;233;313;608;847;943;1062;1203
10-27,829,903419,11:00:00,19,27,114;220;330;509;786;849;988;1058;1202
10-31,803,906163,14:00:00,16,33,23;94;208;407;559;650;741;791;1101;1182;1302;1439;1569;1627;1698;1760;1813;1860
10-28,760,901905,16:00:00,21,26,93;305;462;572;734;974
10-25,681,962604,9:00:00,27,34,93;229;369;588;690;805;942;1133
10-26,22,912218,11:00:00,22,29,122;215;465;574;727;893;1002;1101
10-27,812,906647,13:00:00,17,28,50;114;163;309;363;429;652;696;799;861;939;1038
10-31,840,903103,10:00:00,16,35,124;302;453;567;724;820;928;1079;1258;1386;1466;1579;1692;1779;1883;1982;2066;2195;2279;2402
10-29,635,905015,18:00:00,19,23,28;115;239;322;401
10-27,459,905429,17:00:00,30,44,13;389;508;695;763;823;929;999;1039;1148;1188;1269;1374;1474;1554
10-29,806,906521,12:00:00,24,31,29;120;338;427;490;548;709;860
10-29,652,903927,8:00:00,76,84,45;215;325;405;535;586;996;1164;1311
10-28,61002,900986,16:00:00,12,23,30;96;252;323;466;580;700;759;833;932;973;1550
10-27,400,900129,11:00:00,2,29,69;131;179;264;311;366;417;474;560;651;778;927;1007;1077;1145;1237;1360;1461;1679;1747;1821;1896;1941;2031;2097;2148;2258;2435
10-27,676,904690,19:00:00,4,28,63;148;222;287;331;451;529;593;652;703;824;1128;1252;1365;1519;1723;1897;2012;2129;2183;2279;2377;2558;2668;2836
10-31,607,906355,10:00:00,7,30,139;238;347;538;655;723;874;1006;1200;1276;1326;1485;1552;1632;1856;1944;2023;2105;2196;2275;2409;2531;2653;2783
10-30,705,907378,8:00:00,21,42,56;125;264;377;441;511;579;681;775;833;915;960;1028;1108;1206;1318;1509;1608;1715;1809;1881;1998
10-31,330,905607,10:00:00,8,13,157;241;341;484;576;693
10-28,961,903089,8:00:00,18,35,114;262;421;632;839;940;1045;1118;1222;1296;1369;1447;1500;1610;1795;1895;1985;2135
10-27,909,902807,9:00:00,26,32,39;139;203;262;344;421;570
10-30,161,905187,8:00:00,41,60,152;232;312;404;481;677;758;808;967;1072;1228;1482;1798;2042;2171;2323;2396;2557;2727;2989
10-28,961,903078,16:00:00,29,35,47;106;223;420;546;662;838
10-30,8,906922,14:00:00,2,16,22;122;340;415;545;673;733;938;1111;1254;1393;1523;1734;1960;2193
10-27,849,903223,15:00:00,20,41,20;198;283;400;489;584;691;820;931;1079;1148;1228;1290;1420;1533;1718;2007;2125;2299;2498;2589;2738
10-25,52,901311,13:00:00,3,20,46;156;244;629;761;907;1040;1173;1264;1372;1500;1634;1752;1795;1878;2041;2136;2228
10-25,716,902323,17:00:00,8,18,49;230;372;552;742;791;847;983;1250;1390;1605
10-25,7052,903538,17:00:00,48,52,50;114;197;351;497
10-30,703,904294,18:00:00,8,28,65;192;347;431;490;590;658;703;800;953;1142;1534;1616;1674;1833;1910;1988;2085;2173;2320;2438
10-25,868,906241,17:00:00,8,19,56;156;287;432;713;859;964;1287;1392;1588;1906;2056
10-26,685,902519,9:00:00,21,42,33;203;292;412;477;590;795;931;1044;1166;1332;1447;1547;1758;1883;1977;2078;2165;2293;2423;2563;2698
10-26,673,900213,11:00:00,35,43,26;141;320;436;524;726;885;949;1007
10-27,50,932518,11:00:00,11,16,116;208;363;478;614;706
10-26,646,906971,19:00:00,13,36,60;219;333;598;745;846;966;1035;1225;1265;1383;1528;1583;1642;1864;2029;2094;2168;2319;2481;2540;2619;2824;3214
10-27,855,901381,17:00:00,33,46,49;124;174;264;399;548;598;695;785;835;905;955;1011;1130
10-25,304,922512,13:00:00,10,16,29;97;175;263;302;371;457
10-30,12,903036,22:00:00,17,30,44;278;368;429;525;711;812;870;1012;1105;1338;1478;1523;1579
10-31,657,921129,22:00:00,37,46,55;219;370;411;467;565;725;870;1115;1158
10-27,806,906542,7:00:00,2,26,61;133;197;313;370;554;612;750;848;1029;1082;1144;1196;1256;1344;1474;1590;1650;1803;1869;1940;2030;2157;2276;2478
10-30,878,905861,10:00:00,11,30,34;200;325;562;902;1302;1672;1796;1920;2105;2420;2500;2600;2835;3046;3136;3191;3323;3424;3505
10-26,903,906214,19:00:00,27,33,35;115;180;376;480;566;663
10-28,6001,900297,10:00:00,13,24,51;120;343;403;471;538;610;731;866;975;1166;1341
10-27,856,906672,19:00:00,26,40,66;175;263;382;474;571;669;782;872;1093;1181;1241;1302;1461;1578
10-29,685,902521,8:00:00,3,29,76;239;306;399;498;607;702;808;973;1203;1401;1547;1768;1894;1950;2064;2142;2439;2534;2653;2724;2827;2887;2986;3216;3343;3443
10-31,869,903449,8:00:00,23,42,65;161;347;525;619;936;1013;1103;1224;1367;1550;1729;1914;2030;2171;2309;2398;2494;2660;2763
10-29,871,906838,14:00:00,13,34,13;107;248;402;548;610;690;858;899;1034;1153;1314;1414;1535;1675;1956;2231;2291;2428;2573;2690;2798
10-30,800,922541,12:00:00,36,50,31;113;153;246;297;353;468;536;624;697;807;855;893;957;1031
10-27,863,960167,7:00:00,34,39,82;186;416;601;745;806
10-25,606,900506,11:00:00,25,39,163;331;559;781;929;1069;1279;1526;1681;1807;1944;2108;2295;2447;2526
10-27,663,900168,19:00:00,17,30,62;227;419;680;827;1050;1420;1586;1737;1869;1975;2122;2225;2359
10-25,679,906463,15:00:00,27,34,94;191;361;573;653;724;798;862
10-25,633,904527,7:00:00,6,29,19;109;258;363;538;764;864;934;1074;1134;1291;1361;1496;1606;1742;1902;2079;2177;2257;2465;2612;2802;2942;3102
10-29,905,901663,18:00:00,21,25,161;324;438;708;957
10-26,961,903081,21:00:00,28,35,50;118;178;270;435;526;607;746
10-26,609,900951,15:00:00,34,44,112;213;329;463;569;661;788;907;1005;1093;1144
10-26,7052,903559,13:00:00,46,53,79;216;327;420;473;570;637;691
10-29,866,905580,18:00:00,34,38,84;323;368;472;916
10-25,870,902405,19:00:00,29,47,131;336;416;494;670;839;893;966;1082;1206;1375;1480;1575;1672;1732;1817;1876;1944;2085
10-26,7052,903541,7:00:00,8,35,3;200;270;405;514;584;699;985;1124;1286;1391;1497;1697;1798;1898;1973;2111;2201;2261;2352;2407;2489;2655;2730;2966;3033;3216;3279
10-28,6012,902580,8:00:00,18,39,203;311;430;594;721;850;896;1055;1118;1152;1443;1554;1665;1724;1818;1899;2033;2122;2229;2318;2366;2420
10-27,639,901823,21:00:00,29,36,31;133;223;340;471;567;628;814
10-28,863,960168,16:00:00,24,37,76;227;333;606;750;860;940;984;1023;1071;1136;1224;1557;1692
10-30,663,901433,20:00:00,24,33,55;133;340;457;571;678;792;836;900;1053
10-27,656,904185,11:00:00,19,37,84;144;257;412;495;691;835;949;1160;1373;1444;1587;1767;1929;2079;2230;2317;2426;2550
10-25,856,906690,7:00:00,20,41,31;226;445;714;914;1199;1326;1563;1740;1862;2046;2176;2248;2383;2487;2621;2756;2884;3036;3190;3280;3420
10-28,851,903504,16:00:00,21,30,31;278;411;502;625;816;893;1043;1323;1447
10-28,6012,902576,16:00:00,34,39,124;223;342;439;495;554
10-28,619,904720,18:00:00,8,29,67;248;446;572;788;901;1085;1284;1446;1632;1866;2016;2084;2242;2343;2482;2624;2713;2792;3043;3223;3295
10-27,641,902644,21:00:00,16,43,60;181;293;445;519;594;689;754;869;929;1064;1194;1301;1505;1655;1715;1779;1907;2049;2089;2137;2230;2442;2554;2658;2831;2899;3004
10-26,220,901472,9:00:00,9,22,39;173;263;339;402;497;610;702;794;906;1010;1062;1105;1157
10-28,857,904021,8:00:00,7,34,66;198;324;443;671;916;1026;1131;1241;1325;1657;1737;1871;2039;2110;2213;2328;2441;2525;2633;2793;2925;3011;3135;3197;3296;3384;3568
10-30,868,906240,10:00:00,29,36,23;97;167;302;357;526;590;659
10-27,685,902531,9:00:00,30,42,114;271;377;469;674;794;883;979;1061;1206;1330;1463;1590
10-31,857,904027,8:00:00,33,38,16;220;364;498;575;762
10-31,671,911405,8:00:00,30,40,46;211;374;538;673;802;984;3231;3451;3522;3720
10-27,845,907300,17:00:00,15,20,39;256;324;414;542;743
10-25,845,907307,11:00:00,15,20,26;138;329;400;609;889
10-28,641,902657,20:00:00,39,43,149;257;437;500;558
10-25,665,906077,17:00:00,17,38,85;212;585;676;788;1049;1149;1253;1373;1453;1593;1657;1701;1806;1899;2031;2110;2198;2277;2357;2437;2503
10-26,61101,912222,11:00:00,14,21,101;221;1637;1975;2564;2690;2955;3115
10-26,175,902466,17:00:00,14,27,62;150;459;539;718;963;1137;1252;1692;1752;1939;2100;2210;2472
10-31,903,906218,10:00:00,3,25,90;218;308;402;530;650;743;854;1040;1152;1257;1350;1538;1669;1843;1952;2084;2191;2359;2471;2558;2702;2852
10-31,18601,904750,8:00:00,6,11,43;549;2163;2363;2534;2845
10-26,641,902646,21:00:00,32,43,44;172;314;354;414;507;720;833;937;1110;1171;1276
10-26,15,901755,13:00:00,10,17,97;183;332;527;617;759;839;920
10-25,863,960164,17:00:00,35,39,53;353;560;730;801
10-28,800,922534,18:00:00,37,41,92;143;248;314;385
10-28,857,904018,10:00:00,20,37,83;230;356;451;657;739;930;1096;1335;1464;1529;1674;1788;1895;1979;2089;2199;2288
10-25,6001,900310,15:00:00,15,25,32;101;177;249;326;462;602;711;902;1079;1272
10-30,95,904654,14:00:00,18,22,98;148;249;475;723
10-28,840,903103,10:00:00,10,32,156;221;376;636;789;942;1077;1257;1409;1521;1676;1774;1883;2035;2215;2344;2424;2545;2668;2765;2837;2945;3029
10-30,961,903072,10:00:00,19,36,67;249;454;581;706;913;1039;1208;1278;1323;1459;1523;1593;1807;1861;1947;2022;2113
10-28,705,900798,18:00:00,46,67,31;145;225;320;437;519;580;652;725;830;916;975;1123;1179;1264;1334;1434;1533;1630;1744;1817;1885
10-29,859,900475,10:00:00,25,48,25;130;257;424;465;582;776;876;965;1063;1126;1206;1261;1530;1705;1874;1977;2083;2249;2387;2495;2655;2760;2919
10-28,659,905949,16:00:00,57,63,142;233;349;419;633;761;900
10-26,95,904654,7:00:00,13,22,64;138;293;462;685;803;941;1045;1140;1238
10-28,916,905487,10:00:00,6,23,34;170;304;505;618;733;877;1068;1325;1494;1638;1812;1887;1983;2161;2369;2457;2602
10-25,609,900951,19:00:00,33,44,57;229;314;414;533;632;710;826;934;1028;1114;1167
10-28,859,900444,8:00:00,44,61,110;211;363;460;611;678;831;947;1036;1103;1172;1322;1502;1590;1759;1915;2019;2160
10-27,725,903437,15:00:00,15,20,224;317;410;505;651;764
10-26,687,931267,15:00:00,36,40,57;121;197;433;478
10-26,592,906718,19:00:00,11,24,38;120;254;354;447;509;569;728;839;935;997;1134;1223;1648
10-30,92,904230,18:00:00,4,18,51;217;431;640;757;866;973;1097;1177;1356;1520;1625;1692;1804;1898
10-29,662,900632,18:00:00,34,41,72;152;246;382;436;527;605;668
10-29,92,900432,16:00:00,13,20,57;167;282;341;436;529;763;826
10-31,327,905193,8:00:00,4,13,88;357;476;548;868;924;1060;1216;1287;1363
10-25,639,901806,7:00:00,5,27,30;206;250;310;479;669;801;940;1020;1145;1251;1351;1402;1505;1665;1796;1927;2122;2213;2353;2424;2469;2578
10-29,867,900368,8:00:00,24,32,63;165;297;390;590;633;677;731;858
10-25,841,902917,11:00:00,32,42,58;178;255;381;481;628;784;879;941;1050;1201
10-25,841,900868,9:00:00,29,42,55;189;288;417;533;593;722;825;975;1137;1234;1298;1415;1574
10-28,707,905920,14:00:00,17,24,97;225;294;346;428;497;567;648
10-27,48,963832,21:00:00,41,52,72;305;459;622;715;817;972;1072;1172;1272;1372;1472
10-28,687,931267,14:00:00,11,40,71;125;210;313;415;589;674;785;905;1007;1097;1207;1298;1382;1435;1504;1566;1669;1866;1930;1994;2094;2172;2238;2315;2397;2453;2498;2603;2633
10-25,32,902211,17:00:00,9,20,41;111;232;414;515;663;862;1072;1242;1375;1467;1534
10-27,903,906217,19:00:00,8,33,78;162;264;426;525;616;696;868;947;1149;1199;1317;1411;1570;1674;1756;1891;2030;2164;2301;2378;2441;2634;2758;2842;2936
10-27,61102,906357,13:00:00,20,48,59;150;321;392;466;678;756;833;1026;1106;1167;1307;1453;1572;1622;1739;1906;1985;2059;2142;2278;2370;2431;2574;2844;2984;3218;3438;3532
10-29,676,904684,18:00:00,6,28,20;87;133;255;333;397;457;510;642;958;1095;1221;1389;1605;1790;1945;2072;2127;2230;2333;2517;2631;2808
10-31,808,900288,12:00:00,19,48,47;94;171;270;389;475;542;594;685;780;868;951;1041;1145;1217;1294;1348;1453;1507;1589;1656;1718;1786;1845;1930;1993;2060;2117;2166;2210
10-26,808,900270,21:00:00,6,31,65;195;327;512;611;680;848;942;1140;1216;1267;1321;1391;1491;1531;1609;1729;1848;1932;1997;2054;2143;2218;2303;2384;2472
10-31,906,900894,8:00:00,17,36,38;194;419;552;681;867;1103;1304;1483;1702;1956;2134;2265;2407;2579;2687;2809;3002;3141;3370
10-25,857,904020,7:00:00,20,38,137;201;293;427;499;579;709;824;983;1087;1229;1308;1425;1532;1735;1879;2015;2093;2279
10-27,908,900909,11:00:00,23,46,171;313;400;529;664;809;974;1133;1232;1326;1397;1485;1596;1760;1824;1910;1987;2236;2360;2485;2591;2686;2806;2940
10-25,903,905555,15:00:00,27,31,36;96;158;250;530
10-30,681,907281,12:00:00,15,35,7;87;282;417;523;726;993;1063;1153;1345;1617;1723;1895;2135;2376;2522;2643;2742;2863;3032;3124
10-27,675,905237,19:00:00,35,39,100;213;357;407;557
10-26,675,905240,21:00:00,10,37,45;115;170;363;478;630;890;991;1060;1173;1344;1426;1487;1683;1831;1941;2161;2281;2377;2448;2531;2760;2886;3028;3287;3347;3484;3587
10-31,27,906166,16:00:00,18,30,99;189;280;405;560;692;786;889;1015;1072;1144;1265;1370
10-27,639,901826,21:00:00,7,11,4;44;160;299;386
10-26,6002,900334,21:00:00,24,28,97;186;305;367;500
10-27,725,903435,19:00:00,13,20,81;140;252;324;558;631;716;819
10-25,629,901579,17:00:00,15,48,72;162;313;449;549;645;720;832;941;1047;1142;1272;1389;1469;1578;1650;1788;1848;1958;2084;2213;2319;2397;2465;2515;2583;2653;2725;2815;2891;3056;3134;3194;3244
10-27,642,903006,13:00:00,21,40,37;118;285;451;518;626;748;842;1025;1127;1318;1617;1678;1834;1957;2099;2187;2338;2408;2508
10-25,824,902661,7:00:00,16,40,124;207;295;385;481;628;718;796;871;964;1039;1125;1228;1357;1486;1614;1718;1852;2024;2174;2277;2388;2567;2726;2803
10-31,826,907045,20:00:00,42,49,46;157;214;256;344;392;476;763
10-29,909,907312,16:00:00,14,32,40;99;171;244;317;419;818;990;1079;1389;1501;1533;1621;1730;1791;1854;1939;2008;2149
10-25,679,906457,9:00:00,14,34,105;210;389;489;646;756;955;1151;1262;1320;1431;1539;1621;1685;1786;1965;2181;2265;2357;2455;2535
10-25,652,903940,17:00:00,24,49,36;137;266;409;503;597;647;774;878;978;1079;1194;1312;1389;1497;1574;1691;1803;1911;2019;2089;2200;2286;2411;2486;2593
10-26,30,905296,7:00:00,2,11,39;174;441;652;881;936;1081;1264;1299;1505
10-25,4208,904912,11:00:00,34,43,13;70;197;278;364;440;527;574;616;665
10-31,462,901232,10:00:00,18,22,628;1137;1816;2039;2404
10-25,562,901470,9:00:00,25,36,42;183;284;395;496;548;619;718;865;985;1069;1255
10-27,866,905579,19:00:00,34,38,14;259;304;408;850
10-29,672,902488,12:00:00,22,37,110;180;305;374;519;593;742;822;986;1219;1333;1407;1647;1822;1882;2041
10-25,832,903478,7:00:00,20,28,131;307;493;741;878;997;1146;1251;1481
10-27,697,906710,11:00:00,3,28,78;154;287;449;588;714;834;933;1105;1210;1340;1616;1824;1874;1914;1997;2154;2223;2373;2534;2643;2826;2997;3242;3353;3450
10-31,6012,906203,14:00:00,21,37,76;215;411;529;662;848;1120;1256;1491;1642;1843;1927;1991;2162;2262;2367;2450
10-25,52,901306,17:00:00,7,20,78;241;390;540;648;774;923;1076;1213;1259;1359;1539;1656;1756
10-27,869,903445,17:00:00,9,33,57;107;213;326;431;528;664;799;949;1093;1213;1253;1388;1482;1559;1651;1834;2009;2105;2422;2498;2586;2706;2846;3023
10-25,211,903968,15:00:00,20,31,35;94;164;222;258;328;387;470;576;718;794;870
10-30,97,921462,22:00:00,13,23,175;295;396;505;611;843;962;1042;1158;1303;1503
10-28,804,905247,20:00:00,11,25,72;201;298;398;546;619;811;955;1187;1280;1493;1753;1902;2069;2152
10-25,691,942155,17:00:00,8,14,47;147;227;298;348;475;541
10-26,908,900904,17:00:00,23,46,46;205;313;457;607;767;947;1120;1234;1346;1434;1540;1674;1861;1949;2061;2163;2440;2589;2739;2878;3006;3154;3313
10-31,570,901152,10:00:00,22,27,390;669;1015;1294;1654;1998
10-30,37,912332,18:00:00,10,32,47;238;350;427;648;689;826;976;1176;1321;1555;1733;1856;1909;2004;2213;2320;2392;2555;2649;2832;2972;3097
10-26,482,901208,9:00:00,21,28,23;76;117;173;340;454;548;629
10-28,954,902560,20:00:00,24,41,62;202;266;296;384;488;556;680;755;797;876;967;1077;1180;1230;1279;1353;1457
10-28,707,905914,12:00:00,16,24,16;280;358;546;794;926;1044;1255;1407
10-28,962,903129,18:00:00,14,31,231;441;561;775;895;1015;1090;1299;1536;1653;1785;1956;2129;2573;2708;2853;2973;3210
10-31,860,901837,18:00:00,36,41,179;287;377;547;658;770
10-31,634,912241,18:00:00,23,34,114;238;391;518;673;779;910;1005;1067;1224;1295;1369
10-28,903,905564,10:00:00,16,31,35;161;232;403;519;734;919;1023;1150;1251;1412;1590;1650;1724;1804;2050
10-31,700,902697,16:00:00,32,37,74;220;323;455;524;586
10-29,908,900922,10:00:00,2,25,159;278;419;561;732;841;982;1125;1258;1348;1445;1577;1719;1854;1948;2018;2132;2371;2646;2776;2946;3037;3106;3292
10-29,857,904016,20:00:00,25,38,20;108;177;297;380;500;561;659;747;932;1056;1168;1222;1388
10-28,570,901237,8:00:00,19,27,74;496;972;1788;2042;2344;2592;2927;3274
10-30,903,906215,18:00:00,2,21,48;123;234;358;516;677;727;846;983;1133;1237;1337;1435;1627;1827;1957;2032;2206;2326;2549
10-28,826,907040,18:00:00,39,47,22;174;338;498;606;871;949;1092;1365
10-31,657,921129,8:00:00,22,46,83;180;393;575;645;780;902;1153;1223;1313;1373;1469;1509;1626;1681;1759;1887;1972;2082;2215;2268;2322;2383;2472;2937
10-27,804,911530,15:00:00,10,25,87;338;476;579;685;837;921;1113;1258;1488;1592;1816;2067;2202;2382;2475
10-31,706,922521,14:00:00,42,49,25;229;294;367;486;643;731;796
10-25,312,907200,11:00:00,11,24,49;90;155;211;296;354;429;527;569;616;678;751;809;894
10-28,863,903582,12:00:00,19,39,82;188;436;604;694;883;1085;1182;1318;1423;1463;1584;1652;1765;1869;1948;2035;2301;2545;2681;2737
10-26,705,907376,11:00:00,57,67,46;183;233;310;372;468;562;651;740;817;877
10-28,828,906651,20:00:00,17,21,32;100;172;275;522
10-25,842,900974,11:00:00,17,25,145;233;460;554;643;814;967;1052;1126
10-28,800,922556,8:00:00,31,49,67;304;401;451;542;704;897;950;1003;1063;1148;1199;1308;1532;1690;1862;2054;2147;2274
10-31,600,905261,8:00:00,4,23,100;231;446;576;680;855;1100;1245;1340;1566;1796;1972;2123;2478;2766;2939;3102;3302;3411;3639
10-25,97,902564,9:00:00,17,21,68;148;284;362;425
10-31,912,907343,12:00:00,29,35,69;177;230;637;710;773;1019
10-27,339,901001,9:00:00,7,13,59;108;202;277;428;497;528
10-31,879,904348,12:00:00,2,23,154;312;442;662;940;1210;1292;1398;1581;1786;1886;2044;2169;2379;2529;2727;2902;3070;3165;3324;3418;3475
10-25,806,906549,15:00:00,3,31,47;176;256;311;425;612;715;824;957;1051;1152;1272;1426;1486;1684;1815;1940;2003;2073;2145;2352;2446;2631;2773;2855;2964;3171;3247;3421
10-27,30,905296,11:00:00,17,23,27;89;248;426;586;816;1048
10-25,531,902001,17:00:00,6,25,42;86;162;297;394;499;569;704;861;941;1138;1253;1363;1488;1585;1683;1812;1852;1917;2009
10-29,655,906098,12:00:00,20,33,31;126;249;373;450;531;589;689;790;875;971;1086;1182;1229
10-30,339,901001,8:00:00,9,13,71;187;264;374;487
10-31,609,900958,14:00:00,23,45,22;121;298;387;564;681;795;888;1106;1343;1445;1620;1794;1875;1987;2201;2342;2508;2602;2685;2755;2890;2981
10-27,676,904678,17:00:00,25,49,168;393;462;572;652;809;974;1227;1327;1460;1665;1808;2046;2170;2259;2318;2471;2556;2692;2781;2856;2958;3045;3147;3202
10-25,591,904947,9:00:00,2,16,30;130;222;344;460;620;735;936;1109;1195;1275;1345;1435;1654;1757
10-25,621,902965,13:00:00,8,32,134;405;585;761;862;1004;1084;1160;1262;1342;1398;1465;1532;1599;1696;1787;1885;1938;2055;2186;2305;2452;2729;3034;3158
10-26,6001,900316,7:00:00,6,17,76;258;606;836;896;986;1113;1202;1441;1582;1682;1792
10-27,685,902516,9:00:00,34,43,79;225;329;398;499;653;734;846;934;990
10-27,867,900363,13:00:00,22,32,76;219;318;428;569;671;880;936;983;1039;1167
10-27,824,907205,19:00:00,34,40,62;162;217;308;433;532;561
10-29,609,900936,20:00:00,18,44,76;147;293;374;430;495;584;784;814;961;1053;1142;1216;1318;1421;1498;1655;1724;1808;1911;1994;2056;2156;2253;2334;2408;2449
10-26,695,900107,9:00:00,17,21,62;153;236;342;404
10-30,810,904760,10:00:00,16,21,37;88;237;313;388;577
10-27,652,903893,13:00:00,53,77,75;156;262;372;422;483;559;661;797;860;910;1008;1069;1133;1310;1442;1527;1632;1736;1974;2089;2203;2337;2624;2838
10-27,37,912353,7:00:00,13,32,34;219;293;444;626;799;981;1239;1409;1550;1600;1670;1898;1963;2023;2142;2202;2317;2428;2508
10-29,855,902351,8:00:00,36,45,57;154;311;459;605;786;859;929;971;1093
10-31,901,903316,18:00:00,28,37,33;258;407;570;655;783;955;1220;1366;1480
10-25,175,902462,17:00:00,24,29,38;216;316;606;781;842
10-29,861,905887,8:00:00,25,39,63;183;255;334;407;569;631;726;873;955;1009;1087;1177;1209;1260
10-29,856,906673,14:00:00,7,29,92;210;284;366;491;570;710;910;1041;1229;1417;1509;1717;1946;2187;2410;2540;2841;2982;3128;3240;3336;3464
10-25,707,903145,19:00:00,9,24,89;259;451;629;693;921;950;1007;1259;1324;1503;1735;1852;1952;2128;2234
10-28,4204,904924,16:00:00,14,32,136;215;376;498;644;748;931;1081;1160;1273;1392;1633;1872;2274;2452;2702;2835;3212;3419
10-31,688,905170,10:00:00,31,43,126;334;415;505;595;676;730;899;1014;1085;1146;1276;1383
10-27,374,905630,17:00:00,7,11,66;154;237;292;400
10-31,910,905552,8:00:00,2,18,53;146;275;368;534;674;749;900;1107;1241;1451;1588;1659;1757;1818;1875;1929
10-31,692,942275,18:00:00,13,19,94;254;355;408;482;527;598
10-31,660,942269,10:00:00,27,33,45;105;235;316;372;440;486
10-27,703,905046,7:00:00,11,29,66;141;250;331;399;498;651;840;1218;1305;1367;1537;1617;1698;1799;1889;2037;2154;2309
10-28,906,906973,14:00:00,11,30,69;227;299;594;736;869;967;1086;1271;1362;1448;1596;1795;1961;2112;2315;2542;2694;2793;2901
10-28,220,901351,8:00:00,3,22,31;94;154;257;391;497;567;698;813;871;935;1005;1130;1288;1366;1416;1529;1611;1666;1731
10-31,653,900200,10:00:00,32,39,69;260;348;517;613;709;806;940
10-27,870,901402,7:00:00,29,47,79;180;289;348;565;770;851;939;1077;1221;1413;1538;1648;1747;1817;1916;1989;2070;2239
10-26,861,905893,17:00:00,35,39,55;143;245;275;351
10-31,869,903456,14:00:00,16,42,116;279;410;517;557;680;764;831;912;1084;1247;1332;1636;1691;1768;1876;2046;2211;2346;2474;2576;2676;2800;2875;2954;3097;3184
10-26,679,906458,9:00:00,29,34,74;291;376;469;568;649
10-26,662,900652,9:00:00,2,21,45;289;388;485;560;639;749;830;967;1175;1427;1573;1668;1766;1881;2230;2311;2462;2561;2630
10-29,962,903142,8:00:00,10,31,39;123;280;501;726;884;984;1186;1340;1460;1523;1722;1952;2047;2154;2264;2374;2716;2836;2972;3072;3290
10-27,629,901569,7:00:00,35,45,73;133;220;393;453;483;591;642;701;897;1006
10-26,343,901723,11:00:00,4,13,54;200;437;703;904;959;1050;1120;1187;1255
10-30,9,904327,14:00:00,13,25,94;244;356;431;519;675;781;865;1061;1225;1300;1398;1598
10-27,803,906592,11:00:00,8,30,76;168;412;677;965;1138;1313;1530;1673;1756;1884;2096;2283;2388;2522;2611;2971;3090;3211;3361;3505;3576;3696
10-25,963,903519,9:00:00,8,29,75;409;518;607;768;907;1024;1245;1325;1440;1623;1862;2008;2088;2200;2296;2369;2524;2717;2858;2944;3052
10-31,863,960163,16:00:00,22,37,25;124;194;351;468;759;902;1029;1108;1165;1205;1254;1319;1420;1721;1847
10-27,629,901579,9:00:00,15,48,57;106;187;260;341;459;595;691;750;886;946;1051;1140;1213;1334;1433;1505;1621;1735;1786;1855;1928;2068;2278;2373;2420;2541;2599;2669;2851;2984;3103;3228;3347
10-26,665,906150,17:00:00,27,38,200;381;560;694;790;911;976;1162;1332;1459;1587;1706
10-31,563,907018,16:00:00,18,29,70;188;329;449;534;608;815;884;1014;1099;1202;1323
10-28,620,901127,10:00:00,15,28,45;114;186;286;332;394;499;557;641;719;749;816;894;924
10-27,371,903679,7:00:00,9,20,459;571;668;793;905;1001;1097;1240;1526;1678;1836;1971
10-29,61102,906365,18:00:00,35,49,95;225;364;511;654;847;1023;1202;1427;1648;1777;2092;2196;2348;2442
10-30,560,901750,18:00:00,13,18,130;238;341;446;528;628
10-31,870,902408,10:00:00,23,29,46;295;403;531;618;764;973
10-31,676,904689,18:00:00,34,49,75;164;334;443;531;646;696;774;846;974;1117;1265;1501;1585;1699;1777
10-30,901,902863,18:00:00,28,37,54;280;430;592;680;809;980;1239;1385;1496
10-25,911,903281,9:00:00,22,33,186;349;519;767;847;913;1116;1340;1437;1562;1694;1879
10-28,953,921682,8:00:00,24,28,85;146;287;514;667
10-30,669,931246,12:00:00,36,40,84;180;260;371;516
10-29,6001,900298,20:00:00,3,21,32;249;425;507;635;907;1102;1152;1227;1291;1371;1550;1685;1778;1902;2016;2107;2227;2297
10-30,861,905897,18:00:00,14,37,54;160;330;478;766;848;940;1047;1297;1461;1568;1781;1920;2085;2310;2447;2633;2701;2803;2932;3083;3254;3538;3591
10-28,97,921460,14:00:00,12,21,91;301;376;468;528;614;685;815;901;978
10-25,907,905537,19:00:00,26,33,109;202;299;455;664;820;1036;1110
10-31,832,903482,10:00:00,8,28,59;151;267;334;452;596;636;686;844;943;1073;1170;1370;1542;1739;1997;2140;2261;2409;2511;2770
10-27,606,900508,7:00:00,17,32,63;153;378;502;851;1041;1158;1261;1478;1659;1900;2150;2321;2464;2679;2948
10-25,802,903043,19:00:00,15,19,90;160;306;436;614
10-25,711,906935,9:00:00,29,45,323;416;532;598;709;835;976;1141;1216;1281;1399;1477;1585;1691;1882;2119;2392
10-28,570,904743,10:00:00,22,27,851;1132;1467;1711;2084;2439
10-30,907,905513,8:00:00,13,33,70;303;371;483;609;849;929;995;1125;1319;1440;1634;1776;1911;1991;2097;2272;2487;2659;2893;2967
10-26,533,900680,13:00:00,13,27,23;83;127;210;313;438;553;608;698;774;888;972;1042;1122;1216
10-28,216,903953,10:00:00,26,32,1;82;124;230;304;356;414
10-28,1,902747,10:00:00,23,29,46;249;318;425;589;735;887
10-26,702,904769,7:00:00,16,22,68;369;474;574;630;791;918
